Basho,Oguruma,Kagamiyama,Azumazeki,Minezaki,Nakagawa,Izutsu,Takanohana,Kasugayama,Asahiyama,Mihogaseki,Magaki,Hanaregoma,Nishonoseki,Nakamura,Hanakago,Oshima,Tagonoura,Takashima,Kiriyama,Araiso
1973.07,,16-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,31-6-Y Wakanohana I--14-Futagoyama,,15-5-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,38-3-O Saganohana--60-,,,,,,,
1973.09,,15-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,31-6-Y Wakanohana I--14-Futagoyama,,15-5-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,36-3-O Saganohana--60-,,,,,,,
1973.11,,15-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,32-6-Y Wakanohana I--14-Futagoyama,,15-4-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,35-3-O Saganohana--60-,,,,,,,
1974.01,,14-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,32-6-Y Wakanohana I--14-Futagoyama,,15-4-S Futaseyama--4-,16-4-O Masuiyama I--47-,,,34-5-O Saganohana--60-,,,,,,,
1974.03,,16-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,34-6-Y Wakanohana I--14-Futagoyama,,14-4-S Futaseyama--4-,20-4-O Masuiyama I--47-,,,37-6-O Saganohana--60-,,,,,,,
1974.05,,15-0-Y Kashiwado--30-,,,,12-1-S Tsurugamine--27-Kimigahama,34-6-Y Wakanohana I--14-Futagoyama,,14-4-S Futaseyama--4-,19-4-O Masuiyama I--47-,,,38-6-O Saganohana--60-,,,,,,,
1974.07,,15-0-Y Kashiwado--30-,,,,11-1-S Tsurugamine--27-Kimigahama,34-5-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,19-5-O Masuiyama I--47-,,,38-6-O Saganohana--60-,,,,,,,
1974.09,,15-0-Y Kashiwado--30-,,,,13-1-S Tsurugamine--27-Kimigahama,34-5-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,20-5-O Masuiyama I--47-,,,38-6-O Saganohana--60-,,,,,,,
1974.11,,13-0-Y Kashiwado--30-,,,,13-1-S Tsurugamine--27-Kimigahama,33-7-Y Wakanohana I--14-Futagoyama,,16-4-S Futaseyama--4-,21-5-O Masuiyama I--47-,,,38-6-O Saganohana--60-,,,,,,,
1975.01,,13-0-Y Kashiwado--30-,,,,13-1-S Tsurugamine--27-Kimigahama,33-6-Y Wakanohana I--14-Futagoyama,,17-4-S Futaseyama--4-,20-5-O Masuiyama I--47-,,,37-5-O Saganohana--60-,,,,,,,
1975.03,,13-0-Y Kashiwado--30-,,,,17-2-S Tsurugamine--27-Kimigahama,35-6-Y Wakanohana I--14-Futagoyama,,17-3-S Futaseyama--4-,24-5-O Masuiyama I--47-,,,40-5-O Saganohana--60-,,,,,,,
1975.05,,13-0-Y Kashiwado--30-,,,,17-1-S Tsurugamine--27-Kimigahama,35-6-Y Wakanohana I--14-Futagoyama,,16-2-S Futaseyama--4-,24-5-O Masuiyama I--47-,,,40-4-M1 Tokachiiwa-HT-60-,,,,,,,
1975.07,,12-2-Y Kashiwado--30-,,,,16-1-S Tsurugamine--27-Kimigahama,34-7-Y Wakanohana I--14-Futagoyama,,16-2-S Futaseyama--4-,25-5-O Masuiyama I--47-,,,36-4-M1 Tokachiiwa--60-,,,,,,,
1975.09,,12-2-Y Kashiwado--30-,,,,16-1-S Tsurugamine--27-Kimigahama,34-7-Y Wakanohana I--14-Futagoyama,,17-2-S Futaseyama--4-,25-5-O Masuiyama I--47-,,,35-4-M1 Tokachiiwa--60-,,,,,,,
1975.11,,14-2-Y Kashiwado--30-,,,,15-1-S Tsurugamine--27-Kimigahama,33-6-Y Wakanohana I--14-Futagoyama,,14-2-K Wakafutase-HT-4-,24-5-O Masuiyama I--47-,,,28-3-M1 Tokachiiwa--60-,,,,,,,
1976.01,,14-2-Y Kashiwado--30-,,,,16-1-S Tsurugamine--27-Kimigahama,33-6-Y Wakanohana I--14-Futagoyama,,14-2-K Wakafutase--4-,24-5-O Masuiyama I--47-,,,28-3-M1 Tokachiiwa--60-,,,,,,,
1976.03,,14-2-Y Kashiwado--30-,,,,18-1-S Tsurugamine--27-Kimigahama,36-6-Y Wakanohana I--14-Futagoyama,,14-2-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,29-3-M1 Tokachiiwa--60-,,,,,,,
1976.05,,13-2-Y Kashiwado--30-,,,,18-1-S Tsurugamine--27-Kimigahama,36-6-Y Wakanohana I--14-Futagoyama,,14-2-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,28-3-M1 Tokachiiwa--60-,,,,,,,
1976.07,,12-2-Y Kashiwado--30-,,,,17-1-S Tsurugamine--27-Kimigahama,38-6-Y Wakanohana I--14-Futagoyama,,14-2-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,25-3-M1 Tokachiiwa--60-,,,,,,,
1976.09,,11-2-Y Kashiwado--30-,,,,17-1-S Tsurugamine--27-Kimigahama,37-6-Y Wakanohana I--14-Futagoyama,,14-1-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,24-3-S Kongo-HT-60-,,,,,,,
1976.11,,11-1-Y Kashiwado--30-,,,,17-1-S Tsurugamine--27-Kimigahama,37-6-Y Wakanohana I--14-Futagoyama,,8-1-K Wakafutase--4-,23-4-O Masuiyama I--47-,,,22-1-S Kongo--60-,,,,,,,
1977.01,,10-1-Y Kashiwado--30-,,,,17-1-S Tsurugamine--27-Kimigahama,38-6-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,23-4-O Masuiyama I--47-,,,20-1-S Kongo--60-,,,,,,,
1977.03,,12-1-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-Kimigahama,40-6-Y Wakanohana I--14-Futagoyama,,8-1-K Wakafutase--4-,23-4-O Masuiyama I--47-,,,20-1-S Kongo--60-,,,,,,,
1977.05,,11-1-Y Kashiwado--30-,,,,22-0-S Tsurugamine--27-Kimigahama,39-6-Y Wakanohana I--14-Futagoyama,,8-1-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,20-1-S Kongo--60-,,,,,,,
1977.07,,11-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-Kimigahama,38-6-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,18-1-S Kongo--60-,,,,,,,
1977.09,,10-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-Kimigahama,38-6-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,18-1-S Kongo--60-,,,,,,,
1977.11,,11-2-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-Kimigahama,37-6-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,17-1-S Kongo--60-,,,,,,,
1978.01,,11-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,35-6-Y Wakanohana I--14-Futagoyama,,7-1-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,18-1-S Kongo--60-,,,,,,,
1978.03,,12-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,36-7-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,25-4-O Masuiyama I--47-,,,18-1-S Kongo--60-,,,,,,,
1978.05,,12-1-Y Kashiwado--30-,,,,22-0-S Tsurugamine--27-,36-7-Y Wakanohana I--14-Futagoyama,,9-1-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,18-2-S Kongo--60-,,,,,,,
1978.07,,12-1-Y Kashiwado--30-,,,,22-0-S Tsurugamine--27-,35-7-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,23-4-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,,,,,
1978.09,,12-1-Y Kashiwado--30-,,,,22-0-S Tsurugamine--27-,35-6-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,22-4-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,,,,,
1978.11,,12-1-Y Kashiwado--30-,,,,22-0-S Tsurugamine--27-,32-7-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,22-4-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,,,,,
1979.01,,10-1-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,33-6-Y Wakanohana I--14-Futagoyama,,7-0-K Wakafutase--4-,22-5-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,,,,,
1979.03,,16-1-Y Kashiwado--30-,,,,19-0-S Tsurugamine--27-,46-6-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,26-5-O Masuiyama I--47-,,,18-3-S Kongo--60-,,,,,,,
1979.05,,16-2-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-,47-6-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,26-5-O Masuiyama I--47-,,,18-2-S Kongo--60-,,,,,,,
1979.07,,17-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,45-7-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,26-4-O Masuiyama I--47-,,,18-2-S Kongo--60-,,,,,,,
1979.09,,17-2-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-,45-7-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,26-4-O Masuiyama I--47-,,,18-2-S Kongo--60-,,,,,,,
1979.11,,17-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,40-7-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,16-2-S Kongo--60-,,,,,,,
1980.01,,16-2-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-,41-8-Y Wakanohana I--14-Futagoyama,,7-0-K Wakafutase--4-,23-3-O Masuiyama I--47-,,,15-4-S Kongo--60-,,,,,,,
1980.03,,19-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,48-9-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,25-3-O Masuiyama I--47-,,,18-2-S Kongo--60-,,,9-0-O Asahikuni-HB-67-,,,,
1980.05,,20-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,51-9-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,24-4-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,11-0-O Asahikuni--67-,,,,
1980.07,,21-2-Y Kashiwado--30-,,,,20-0-S Tsurugamine--27-,49-9-Y Wakanohana I--14-Futagoyama,,7-0-K Wakafutase--4-,25-5-O Masuiyama I--47-,,,17-2-S Kongo--60-,,,15-0-O Asahikuni--67-,,,,
1980.09,,21-2-Y Kashiwado--30-,,,,19-0-S Tsurugamine--27-,51-9-Y Wakanohana I--14-Futagoyama,,7-0-K Wakafutase--4-,23-5-O Masuiyama I--47-,,,14-2-S Kongo--60-,,,17-0-O Asahikuni--67-,,,,
1980.11,,21-2-Y Kashiwado--30-,,,,19-0-S Tsurugamine--27-,49-8-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,22-5-O Masuiyama I--47-,,,14-2-S Kongo--60-,,,15-0-O Asahikuni--67-,,,,
1981.01,,21-3-Y Kashiwado--30-,,,,18-0-S Tsurugamine--27-,47-9-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,22-5-O Masuiyama I--47-,,,15-2-S Kongo--60-,,,15-0-O Asahikuni--67-,,,,
1981.03,,21-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,52-8-Y Wakanohana I--14-Futagoyama,,10-0-K Wakafutase--4-,26-5-O Masuiyama I--47-,,13-0-O Kaiketsu-HB-18-,16-2-S Kongo--60-,,,21-0-O Asahikuni--67-,,,,
1981.05,,21-2-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,55-8-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,26-4-O Masuiyama I--47-,,15-0-O Kaiketsu--18-,16-2-S Kongo--60-,,,20-0-O Asahikuni--67-,,,,
1981.07,,21-3-Y Kashiwado--30-,,,,20-2-S Tsurugamine--27-,52-8-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,26-4-O Masuiyama I--47-,,15-0-O Kaiketsu--18-,15-2-S Kongo--60-,,,20-0-O Asahikuni--67-,,,,
1981.09,,21-2-Y Kashiwado--30-,,,,19-1-S Tsurugamine--27-,50-8-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,27-4-O Masuiyama I--47-,,15-0-O Kaiketsu--18-,15-2-S Kongo--60-,,,20-0-O Asahikuni--67-,,,,
1981.11,,21-3-Y Kashiwado--30-,,,,19-1-S Tsurugamine--27-,50-8-Y Wakanohana I--14-Futagoyama,,8-0-K Wakafutase--4-,27-4-O Masuiyama I--47-,,16-0-O Kaiketsu--18-,15-2-S Kongo--60-,,,20-0-O Asahikuni--67-,,,,
1982.01,,22-3-Y Kashiwado--30-,,,,19-0-S Tsurugamine--27-,46-7-Y Wakanohana I--14-Futagoyama,,9-0-K Wakafutase--4-,28-4-O Masuiyama I--47-,,16-0-O Kaiketsu--18-,14-2-S Kongo--60-,,,19-0-O Asahikuni--67-,,,,
1982.03,,22-3-Y Kashiwado--30-,,,,21-0-S Tsurugamine--27-,36-7-Y Wakanohana I--14-Futagoyama,,11-0-K Wakafutase--4-,29-4-O Masuiyama I--47-,,19-1-O Kaiketsu--18-,17-2-S Kongo--60-,,,22-1-O Asahikuni--67-,,,,
1982.05,,21-3-Y Kashiwado--30-,,,,20-2-S Tsurugamine--27-,35-7-Y Wakanohana I--14-Futagoyama,,11-0-K Wakafutase--4-,29-4-O Masuiyama I--47-,,20-0-O Kaiketsu--18-,16-2-S Kongo--60-,,,22-1-O Asahikuni--67-,,,,
1982.07,,19-3-Y Kashiwado--30-,,,,19-2-S Tsurugamine--27-,34-7-Y Wakanohana I--14-Futagoyama,,11-0-K Wakafutase--4-,29-4-O Masuiyama I--47-,,18-0-O Kaiketsu--18-,15-3-S Kongo--60-,,,21-1-O Asahikuni--67-,,,,
1982.09,,19-3-Y Kashiwado--30-,,,,19-2-S Tsurugamine--27-,34-7-Y Wakanohana I--14-Futagoyama,,12-0-K Wakafutase--4-,29-4-O Masuiyama I--47-,,18-0-O Kaiketsu--18-,15-3-S Kongo--60-,,,21-1-O Asahikuni--67-,,,,
1982.11,,18-4-Y Kashiwado--30-,,,,19-3-S Tsurugamine--27-,33-7-Y Wakanohana I--14-Futagoyama,,12-0-K Wakafutase--4-,27-4-O Masuiyama I--47-,,18-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,21-1-O Asahikuni--67-,,,,
1983.01,,18-4-Y Kashiwado--30-,,,,19-3-S Tsurugamine--27-,33-7-Y Wakanohana I--14-Futagoyama,,12-0-K Wakafutase--4-,27-4-O Masuiyama I--47-,,19-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,21-1-O Asahikuni--67-,,,,
1983.03,,22-3-Y Kashiwado--30-,,,,22-3-S Tsurugamine--27-,32-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-4-O Masuiyama I--47-,,20-1-O Kaiketsu--18-,18-3-S Kongo--60-,,,25-1-O Asahikuni--67-,,,,
1983.05,,22-2-Y Kashiwado--30-,,,,23-3-S Tsurugamine--27-,32-4-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-4-O Masuiyama I--47-,,21-1-O Kaiketsu--18-,18-3-S Kongo--60-,,,24-1-O Asahikuni--67-,,,,
1983.07,,22-3-Y Kashiwado--30-,,,,23-3-S Tsurugamine--27-,31-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-3-O Masuiyama I--47-,,21-1-O Kaiketsu--18-,16-3-S Kongo--60-,,,24-1-O Asahikuni--67-,,,,
1983.09,,22-2-Y Kashiwado--30-,,,,25-3-S Tsurugamine--27-,30-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-4-O Masuiyama I--47-,,22-1-O Kaiketsu--18-,16-3-S Kongo--60-,,,24-1-O Asahikuni--67-,,,,
1983.11,,22-3-Y Kashiwado--30-,,,,25-3-S Tsurugamine--27-,29-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-3-O Masuiyama I--47-,1-0-Y Wakanohana II-HB-43-,22-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,24-1-O Asahikuni--67-,,,,
1984.01,,22-2-Y Kashiwado--30-,,,,25-3-S Tsurugamine--27-,29-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,32-4-O Masuiyama I--47-,4-0-Y Wakanohana II--43-,22-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,24-1-O Asahikuni--67-,,,,
1984.03,,21-3-Y Kashiwado--30-,,,,25-3-S Tsurugamine--27-,28-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,38-4-O Masuiyama I--47-,10-0-Y Wakanohana II--43-,28-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,29-1-O Asahikuni--67-,,,,
1984.05,,21-1-Y Kashiwado--30-,,,,27-3-S Tsurugamine--27-,26-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,38-4-O Masuiyama I--47-,11-0-Y Wakanohana II--43-,28-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,29-1-O Asahikuni--67-,,,,
1984.07,,21-1-Y Kashiwado--30-,,,,26-5-S Tsurugamine--27-,26-6-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,35-3-O Masuiyama I--47-,11-0-Y Wakanohana II--43-,28-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,30-1-O Asahikuni--67-,,,,
1984.09,,21-1-Y Kashiwado--30-,,,,27-5-S Tsurugamine--27-,26-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,35-3-O Masuiyama I--47-,12-0-Y Wakanohana II--43-,28-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,31-1-O Asahikuni--67-,,,,
1984.11,,20-2-Y Kashiwado--30-,,,,27-5-S Tsurugamine--27-,25-5-Y Wakanohana I--14-Futagoyama,,15-0-K Wakafutase--4-,33-3-O Masuiyama II-HT-47-,10-0-Y Wakanohana II--43-,26-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,30-1-O Asahikuni--67-,,,,
1985.01,,20-2-Y Kashiwado--30-,,,,27-5-S Tsurugamine--27-,23-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,32-3-O Masuiyama II--47-,10-0-Y Wakanohana II--43-,24-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,30-1-O Asahikuni--67-,,,,
1985.03,,18-2-Y Kashiwado--30-,,,,31-5-S Tsurugamine--27-,25-5-Y Wakanohana I--14-Futagoyama,,17-0-K Wakafutase--4-,36-2-O Masuiyama II--47-,20-0-Y Wakanohana II--43-,29-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,29-1-O Asahikuni--67-,,,,
1985.05,,18-2-Y Kashiwado--30-,,,,31-5-S Tsurugamine--27-,25-5-Y Wakanohana I--14-Futagoyama,,17-0-K Wakafutase--4-,36-2-O Masuiyama II--47-,20-0-Y Wakanohana II--43-,30-1-O Kaiketsu--18-,15-3-S Kongo--60-,,,28-1-O Asahikuni--67-,,,,
1985.07,,17-2-Y Kashiwado--30-,,,,31-5-S Tsurugamine--27-,25-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,35-2-O Masuiyama II--47-,21-0-Y Wakanohana II--43-,28-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,27-1-O Asahikuni--67-,,,,
1985.09,,17-2-Y Kashiwado--30-,,,,31-5-S Tsurugamine--27-,25-5-Y Wakanohana I--14-Futagoyama,,16-0-K Wakafutase--4-,35-2-O Masuiyama II--47-,21-0-Y Wakanohana II--43-,29-1-O Kaiketsu--18-,14-3-S Kongo--60-,,,27-1-O Asahikuni--67-,,,,
